step,type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1106,PAYMENT,137.03,C6692553,M277934,432405.1,432268.07,23167.2,23304.23,0,0
1107,PAYMENT,3735.17,C3678638,M934692,424062.01,420326.84,174375.02,178110.19,0,0
1108,PAYMENT,133.38,C8090293,M442027,260288.86,260155.48,131796.86,131930.24,0,0
1109,PAYMENT,314.97,C2936571,M397571,156071.45,155756.48,178427.12,178742.09,0,0
1110,PAYMENT,50415.94,C2839607,M282480,138324.77,87908.83,63829.96,114245.9,0,0
1111,TRANSFER,748.92,C5479144,C5041154,74660.36,73911.44,54727.38,55476.3,0,0
1112,PAYMENT,1694.03,C8175395,M587575,257030.33,255336.3,41315.48,43009.51,0,0
1113,TRANSFER,6248.74,C2074176,C1971823,70778.41,64529.67,140870.74,147119.48,0,0
1114,PAYMENT,2955.32,C4337174,M681343,35621.44,32666.12,122652.58,125607.9,0,0
1115,PAYMENT,1481.54,C1036161,M424308,65037.0,63555.46,94147.12,95628.66,0,0
1116,CASH_OUT,2275.42,C8606962,C2016911,26899.94,24624.52,85293.15,87568.57,0,0
1117,PAYMENT,134165.74,C9196204,M346277,296378.11,162212.37,167234.88,301400.62,0,0
1118,CASH_OUT,977.27,C5394880,C8930103,156220.33,155243.06,163488.4,164465.67,0,0
1119,CASH_OUT,1639.58,C1415846,C1156287,39272.8,37633.22,184556.8,186196.38,0,0
1120,CASH_OUT,8967.02,C1131249,C7366205,46458.09,37491.07,160470.1,169437.12,0,0
1121,CASH_OUT,10007.12,C2338687,C9164991,155195.84,145188.72,128883.72,138890.84,0,0
1122,CASH_OUT,11778.85,C6261415,C5418934,473724.14,461945.29,28744.34,40523.19,0,0
1123,CASH_IN,3934.19,C9197443,C4194548,196038.46,192104.27,139922.92,143857.11,0,0
1124,CASH_OUT,111.5,C4860684,C8096887,243753.37,243641.87,13073.04,13184.54,0,0
1125,PAYMENT,28763.52,C9910817,M550770,422883.13,394119.61,56451.47,85214.99,0,0
1126,PAYMENT,110.75,C5437001,M831076,253974.83,253864.08,81137.2,81247.95,0,0
1127,CASH_OUT,2008.76,C8606962,C4860684,278074.93,276066.17,14184.8,16193.56,0,0
1128,PAYMENT,242.61,C5977931,M100425,295267.98,295025.37,47715.06,47957.67,0,0
1129,PAYMENT,964.61,C9375710,M923927,191908.23,190943.62,68142.83,69107.44,0,0
1130,DEBIT,2116.51,C4415796,C9147706,392156.99,390040.48,87070.74,89187.25,0,0
1131,CASH_OUT,2085.4,C9487336,C4348276,118077.16,115991.76,132522.45,134607.85,0,0
1132,PAYMENT,2549.98,C6507321,M563246,418374.1,415824.12,22864.57,25414.55,0,0
1133,CASH_OUT,27651.15,C4860684,C7199635,48826.95,21175.8,89043.25,116694.4,0,0
1134,PAYMENT,2716.42,C4078418,M799287,299129.59,296413.17,137101.74,139818.16,0,0
1135,CASH_OUT,672.96,C1908841,C4694634,247147.57,246474.61,132032.95,132705.91,0,0
1136,PAYMENT,7541.48,C1938483,M887625,290383.95,282842.47,150997.7,158539.18,0,0
1137,DEBIT,11836.47,C4188992,C7730428,330440.7,318604.23,90594.88,102431.35,0,0
1138,PAYMENT,94.14,C5394880,M563246,223579.88,223485.74,41132.34,41226.48,0,0
1139,DEBIT,3622.07,C4374754,C6022741,397173.33,393551.26,135911.79,139533.86,0,0
1140,CASH_IN,4457.51,C4586084,C5682940,491290.15,486832.64,68852.93,73310.44,0,0
1141,PAYMENT,604.78,C4744854,M324082,493210.82,492606.04,80839.48,81444.26,0,0
1142,PAYMENT,17178.5,C9852897,M424308,184611.45,167432.95,109777.03,126955.53,0,0
1143,PAYMENT,812.32,C4740036,M587575,410376.64,409564.32,71848.93,72661.25,0,0
1144,DEBIT,1409.73,C1445199,C3997281,215857.75,214448.02,118032.77,119442.5,0,0
1145,CASH_OUT,775.77,C6507321,C2651177,203016.33,202240.56,87038.01,87813.78,0,0
1146,PAYMENT,1131.34,C5408072,M923927,69534.43,68403.09,111084.32,112215.66,0,0
1147,DEBIT,122.42,C8935169,C2642635,77133.65,77011.23,199491.21,199613.63,0,0
1148,CASH_OUT,61.55,C5528972,C3341057,35873.0,35811.45,3141.56,3203.11,0,0
1149,CASH_OUT,26609.14,C2344047,C6933742,218367.56,191758.42,198043.53,224652.67,0,0
1150,PAYMENT,201.56,C1701771,M763686,207927.73,207726.17,91205.73,91407.29,0,0
1151,CASH_OUT,150.99,C8106422,C4965789,311624.24,311473.25,90878.87,91029.86,0,0
1152,TRANSFER,14.78,C8633773,C2016911,177653.62,177638.84,37158.21,37172.99,0,0
1153,CASH_OUT,305.54,C2936571,C3011363,423401.94,423096.4,47349.99,47655.53,0,0
1154,TRANSFER,77.78,C5191056,C5449324,288176.18,288098.4,6692.38,6770.16,0,0
1155,PAYMENT,29261.57,C1954280,M277934,184289.3,155027.73,116053.76,145315.33,0,0
1156,CASH_IN,8263.75,C7350753,C4842788,365092.73,356828.98,105281.61,113545.36,0,0
1157,DEBIT,276.91,C9580255,C6266630,139710.19,139433.28,103389.91,103666.82,0,0
1158,TRANSFER,99197.85,C1059486,C2166941,122615.65,23417.8,126132.57,225330.42,0,0
1159,CASH_OUT,7812.9,C7917152,C3094235,342037.01,334224.11,107839.44,115652.34,0,0
1160,CASH_OUT,572.69,C6596150,C4612365,451792.64,451219.95,107006.65,107579.34,0,0
1161,PAYMENT,7.4,C8096887,M736130,453027.54,453020.14,114793.06,114800.46,0,0
1162,PAYMENT,107139.3,C4594297,M763686,147308.97,40169.67,33501.63,140640.93,0,0
1163,CASH_OUT,68.09,C9196204,C8321474,152035.42,151967.33,157004.31,157072.4,0,0
1164,PAYMENT,40.82,C3500715,M923927,289070.54,289029.72,114572.0,114612.82,0,0
1165,CASH_OUT,8477.25,C5446912,C5453786,312158.5,303681.25,57363.13,65840.38,0,0
1166,PAYMENT,144279.09,C2375453,M799287,425722.63,281443.54,55569.76,199848.85,0,0
1167,PAYMENT,17475.33,C2161193,M884475,428929.19,411453.86,2840.6,20315.93,0,0
1168,PAYMENT,3387.4,C8187926,M805477,295885.06,292497.66,30227.12,33614.52,0,0
1169,TRANSFER,3602.95,C8187926,C1326765,391263.85,387660.9,47239.18,50842.13,0,0
1170,PAYMENT,6044.06,C8670955,M958179,16545.26,10501.2,196814.33,202858.39,0,0
1171,CASH_IN,5003.32,C9479356,C4539704,418807.11,413803.79,150552.26,155555.58,0,0
1172,TRANSFER,1924.43,C2016911,C9517485,330333.64,328409.21,145199.82,147124.25,0,0
1173,PAYMENT,1350.73,C2936571,M790855,420916.52,419565.79,10865.16,12215.89,0,0
1174,PAYMENT,967.6,C4514944,M424308,83800.2,82832.6,79748.96,80716.56,0,0
1175,PAYMENT,242.76,C6262632,M397571,461229.62,460986.86,46732.26,46975.02,0,0
1176,CASH_OUT,625.56,C2833230,C1841248,131312.58,130687.02,106088.43,106713.99,0,0
1177,TRANSFER,37.12,C8973915,C5449368,191002.05,190964.93,63137.72,63174.84,0,0
1178,TRANSFER,900.83,C1109031,C2338687,458856.07,457955.24,127484.83,128385.66,0,0
1179,CASH_IN,151.84,C9075854,C1059486,459021.01,458869.17,171671.13,171822.97,0,0
1180,PAYMENT,120.64,C6159230,M763686,49138.39,49017.75,130868.66,130989.3,0,0
1181,TRANSFER,1571.5,C8235969,C6573147,374545.46,372973.96,146862.69,148434.19,0,0
1182,CASH_OUT,17747.58,C3564251,C5456272,168703.3,150955.72,138055.67,155803.25,0,0
1183,PAYMENT,6881.78,C3222252,M854717,336400.93,329519.15,166337.9,173219.68,0,0
1184,PAYMENT,47.42,C4905582,M786508,51953.64,51906.22,89188.44,89235.86,0,0
1185,PAYMENT,151.52,C3109911,M810219,96539.77,96388.25,4740.09,4891.61,0,0
1186,PAYMENT,7197.88,C9479356,M932291,446983.48,439785.6,43364.94,50562.82,0,0
1187,CASH_OUT,153.7,C3871230,C4240180,478897.67,478743.97,17277.27,17430.97,0,0
1188,CASH_OUT,699.76,C7897151,C6933742,381928.88,381229.12,129581.17,130280.93,0,0
1189,DEBIT,3294.81,C9548432,C3728882,347826.82,344532.01,50667.15,53961.96,0,0
1190,TRANSFER,158.11,C9996414,C3138181,226721.88,226563.77,199049.47,199207.58,0,0
1191,CASH_OUT,1353.91,C4731818,C3970445,384940.25,383586.34,64680.83,66034.74,0,0
1192,PAYMENT,76.09,C8707870,M884475,388552.98,388476.89,76559.8,76635.89,0,0
1193,PAYMENT,329.4,C2556017,M810219,477802.85,477473.45,52932.97,53262.37,0,0
1194,TRANSFER,2078.84,C2149597,C2065818,305150.94,303072.1,35688.43,37767.27,0,0
1195,TRANSFER,45.33,C1538552,C2229110,384353.66,384308.33,43677.3,43722.63,0,0
1196,CASH_OUT,2646.38,C7358113,C2164686,129498.13,126851.75,6972.18,9618.56,0,0
1197,PAYMENT,1054.4,C6555772,M810219,388618.58,387564.18,3752.96,4807.36,0,0
1198,TRANSFER,3310.92,C5186414,C3138181,433.82,0.0,7567.13,10878.05,0,0
1199,TRANSFER,1716.13,C2110460,C6120253,164915.43,163199.3,78266.07,79982.2,0,0
1200,PAYMENT,16785.67,C4240180,M640490,245339.73,228554.06,87211.53,103997.2,0,0
1201,DEBIT,1408.74,C3090865,C5437923,270064.36,268655.62,661.47,2070.21,0,0
1202,CASH_IN,464.61,C3090865,C3641282,60601.83,60137.22,107060.82,107525.43,0,0
1203,CASH_IN,1400.51,C1987737,C3670896,151414.04,150013.53,11038.93,12439.44,0,0
1204,CASH_IN,3250.6,C1669324,C1768805,182677.68,179427.08,170668.42,173919.02,0,0
1205,PAYMENT,1209.21,C4185957,M397571,383254.04,382044.83,129558.51,130767.72,0,0
1206,PAYMENT,1189.38,C5667265,M974224,330367.04,329177.66,59774.07,60963.45,0,0
1207,TRANSFER,269.35,C8606962,C3500715,344421.29,344151.94,97300.71,97570.06,0,0
1208,DEBIT,291.25,C1983738,C3995870,94732.25,94441.0,7139.66,7430.91,0,0
1209,PAYMENT,66.34,C5428914,M497562,244616.28,244549.94,12598.53,12664.87,0,0
1210,TRANSFER,36284.77,C8350099,C3011363,266970.02,230685.25,166850.06,203134.83,0,0
1211,TRANSFER,91.13,C8078673,C4698379,169642.55,169551.42,67543.72,67634.85,0,0
1212,CASH_OUT,274.29,C4078418,C5479144,105839.09,105564.8,130769.99,131044.28,0,0
1213,TRANSFER,260.65,C5163555,C8688755,74476.81,74216.16,115869.14,116129.79,0,0
1214,CASH_IN,6567.24,C4698379,C3995870,70795.24,64228.0,130766.31,137333.55,0,0
1215,TRANSFER,607.95,C3710895,C8090293,121341.28,120733.33,129757.28,130365.23,0,0
1216,PAYMENT,13299.53,C1604451,M424308,452331.18,439031.65,164147.84,177447.37,0,0
1217,PAYMENT,285.15,C1059486,M681343,417676.08,417390.93,12791.52,13076.67,0,0
1218,DEBIT,1915.99,C6960453,C7774229,297488.7,295572.71,123125.71,125041.7,0,0
1219,PAYMENT,206.29,C7455324,M400850,168671.56,168465.27,167179.19,167385.48,0,0
1220,CASH_OUT,80041.32,C3351868,C4860684,60401.22,0.0,136817.68,216859.0,0,0
1221,TRANSFER,101.98,C6672134,C2921859,382113.94,382011.96,118617.05,118719.03,0,0
1222,PAYMENT,2037.83,C2197935,M884475,70618.4,68580.57,83030.86,85068.69,0,0
1223,CASH_OUT,3895.41,C5098412,C3396987,219330.61,215435.2,185135.11,189030.52,0,0
1224,PAYMENT,2508.9,C2694522,M796101,423683.36,421174.46,122488.3,124997.2,0,0
1225,CASH_OUT,757.05,C8078673,C2344047,40361.3,39604.25,1444.8,2201.85,0,0
1226,CASH_IN,845.86,C1397023,C4524499,296865.26,296019.4,56746.31,57592.17,0,0
1227,CASH_OUT,1197.06,C8235969,C8999183,346179.17,344982.11,41232.04,42429.1,0,0
1228,CASH_OUT,817.29,C7640184,C8633773,206015.66,205198.37,187617.92,188435.21,0,0
1229,CASH_OUT,7538.35,C8536477,C9196204,90000.23,82461.88,99977.53,107515.88,0,0
1230,CASH_IN,91221.51,C2262382,C6229731,173926.78,82705.27,914.01,92135.52,0,0
1231,PAYMENT,359.61,C5479144,M786508,488395.74,488036.13,123784.19,124143.8,0,0
1232,DEBIT,70.84,C2229110,C8033426,109638.07,109567.23,154066.26,154137.1,0,0
1233,CASH_OUT,919.14,C2437026,C4612365,96859.5,95940.36,159322.59,160241.73,0,0
1234,CASH_OUT,190883.52,C1841248,C7774229,88161.91,0.0,134028.53,324912.05,0,0
1235,PAYMENT,219.79,C7117837,M674553,142532.26,142312.47,86934.33,87154.12,0,0
1236,PAYMENT,29092.44,C5273534,M550770,21658.74,0.0,148083.38,177175.82,0,0
1237,CASH_IN,31426.34,C7700828,C4567281,392746.01,361319.67,97012.28,128438.62,0,0
1238,PAYMENT,362.43,C3997281,M790855,222410.45,222048.02,115952.36,116314.79,0,0
1239,TRANSFER,3421.95,C6262632,C7907400,449186.38,445764.43,46012.65,49434.6,0,0
1240,PAYMENT,28475.33,C8612220,M442027,118559.18,90083.85,82519.09,110994.42,0,0
1241,PAYMENT,513.75,C2871534,M799287,235495.13,234981.38,96881.54,97395.29,0,0
1242,CASH_IN,729.85,C6292423,C5476583,463943.56,463213.71,90998.17,91728.02,0,0
1243,TRANSFER,342.63,C4684531,C3597059,359910.61,359567.98,126404.22,126746.85,0,0
1244,CASH_IN,144.1,C7455324,C4841005,63605.88,63461.78,138442.11,138586.21,0,0
1245,PAYMENT,299.3,C4684531,M521947,425825.68,425526.38,91715.78,92015.08,0,0
1246,PAYMENT,94.83,C2188789,M797229,443204.49,443109.66,120727.2,120822.03,0,0
1247,CASH_OUT,1173.99,C8210624,C6596150,452789.05,451615.06,115624.29,116798.28,0,0
1248,TRANSFER,235.11,C1054447,C4226067,205848.07,205612.96,104353.76,104588.87,0,0
1249,DEBIT,1750.35,C5476583,C4415796,236744.5,234994.15,92552.58,94302.93,0,0
1250,PAYMENT,48.82,C7818496,M188914,436299.24,436250.42,49566.29,49615.11,0,0
1251,TRANSFER,2125.5,C5924115,C4415796,473126.18,471000.68,182750.94,184876.44,0,0
1252,CASH_IN,5808.39,C2642635,C3678638,20029.34,14220.95,94130.53,99938.92,0,0
1253,CASH_OUT,20.34,C8038374,C4965789,265560.86,265540.52,95853.87,95874.21,0,0
1254,DEBIT,2317.2,C4905582,C5785687,247642.52,245325.32,16618.3,18935.5,0,0
1255,CASH_OUT,12776.18,C4731818,C2935113,203309.04,190532.86,43601.3,56377.48,0,0
1256,TRANSFER,97.58,C2785277,C1669324,499475.83,499378.25,3186.03,3283.61,0,0
1257,CASH_OUT,31105.65,C7637601,C4740036,229641.42,198535.77,114076.16,145181.81,0,0
1258,CASH_OUT,2535.23,C8096887,C4652414,385917.5,383382.27,174839.81,177375.04,0,0
1259,TRANSFER,267.73,C8231838,C2876932,232147.89,231880.16,126680.46,126948.19,0,0
1260,DEBIT,980.89,C1728977,C7754864,446717.22,445736.33,66581.23,67562.12,0,0
1261,PAYMENT,3349.79,C3790237,M397571,134894.69,131544.9,189219.1,192568.89,0,0
1262,TRANSFER,1276.67,C9877065,C2813543,40479.52,39202.85,176169.45,177446.12,0,0
1263,CASH_OUT,3221.21,C6647119,C4426900,472661.11,469439.9,134930.59,138151.8,0,0
1264,DEBIT,173.93,C3728882,C2016911,182795.43,182621.5,123826.69,124000.62,0,0
1265,TRANSFER,1538.74,C8187926,C1669324,279395.23,277856.49,13401.18,14939.92,0,0
1266,CASH_OUT,64.88,C7402509,C6440561,490625.81,490560.93,47726.54,47791.42,0,0
1267,PAYMENT,877.91,C9436429,M188914,469573.97,468696.06,116023.88,116901.79,0,0
1268,CASH_IN,179.86,C5218028,C2940214,372508.36,372328.5,45087.45,45267.31,0,0
1269,TRANSFER,251.88,C6159230,C1666754,340113.37,339861.49,55429.07,55680.95,0,0
1270,PAYMENT,12993.26,C9626108,M320392,243113.45,230120.19,105336.52,118329.78,0,0
1271,PAYMENT,9726.61,C7685149,M437902,339154.15,329427.54,106571.09,116297.7,0,0
1272,PAYMENT,3708.1,C8412769,M674553,399951.93,396243.83,189073.06,192781.16,0,0
1273,DEBIT,123.39,C7022674,C2525206,445951.61,445828.22,91574.82,91698.21,0,0
1274,PAYMENT,582.41,C7073292,M282480,479128.25,478545.84,15389.46,15971.87,0,0
1275,PAYMENT,12409.22,C7210606,M871711,73977.02,61567.8,30099.61,42508.83,0,0
1276,PAYMENT,1455.98,C2262382,M414910,146584.72,145128.74,193914.92,195370.9,0,0
1277,TRANSFER,113398.01,C7366205,C1841248,173350.12,59952.11,88772.01,202170.02,0,0
1278,CASH_OUT,2408.2,C5446912,C2525206,31474.75,29066.55,174358.74,176766.94,0,0
1279,PAYMENT,1610.18,C5456272,M596171,167938.68,166328.5,115740.92,117351.1,0,0
1280,CASH_OUT,590.97,C4694634,C9519948,296678.63,296087.66,139372.72,139963.69,0,0
1281,DEBIT,1432.36,C1036161,C3597059,152041.17,150608.81,26390.85,27823.21,0,0
1282,CASH_OUT,808.4,C5137722,C1326765,113390.97,112582.57,74380.46,75188.86,0,0
1283,PAYMENT,4519.77,C6708456,M410016,176560.45,172040.68,91185.31,95705.08,0,0
1284,PAYMENT,7430.92,C7637601,M277934,267658.34,260227.42,36456.1,43887.02,0,0
1285,PAYMENT,227.7,C4240180,M871711,452355.57,452127.87,158891.46,159119.16,0,0
1286,PAYMENT,76.52,C4514944,M631756,496886.52,496810.0,114905.03,114981.55,0,0
1287,TRANSFER,27.87,C8231838,C9548432,102577.68,102549.81,141426.88,141454.75,0,0
1288,CASH_OUT,3028.98,C9626108,C7730428,186457.47,183428.49,107973.32,111002.3,0,0
1289,PAYMENT,120.7,C6229731,M521947,460216.99,460096.29,80912.47,81033.17,0,0
1290,TRANSFER,14.79,C6292423,C3597059,463905.64,463890.85,31210.65,31225.44,0,0
1291,CASH_IN,2385.48,C5449324,C8033426,165640.32,163254.84,141090.27,143475.75,0,0
1292,TRANSFER,160491.95,C3770370,C7462506,490344.89,329852.94,114745.52,275237.47,0,0
1293,PAYMENT,1083.4,C9874152,M790855,453440.39,452356.99,88421.11,89504.51,0,0
1294,CASH_OUT,5866.31,C2935113,C9910817,450087.23,444220.92,27884.66,33750.97,0,0
1295,TRANSFER,1291.63,C8350099,C4668136,200814.96,199523.33,168175.38,169467.01,0,0
1296,TRANSFER,899.84,C4823498,C4694634,27516.82,26616.98,128262.53,129162.37,0,0
1297,CASH_OUT,6892.25,C5924115,C9722815,138963.58,132071.33,4509.73,11401.98,0,0
1298,TRANSFER,613.67,C7550190,C7907400,335778.89,335165.22,17475.39,18089.06,0,0
1299,TRANSFER,1872.04,C3564251,C2149597,158878.91,157006.87,121015.56,122887.6,0,0
1300,CASH_IN,2086.82,C3970445,C8935169,198779.0,196692.18,143192.75,145279.57,0,0
1301,TRANSFER,288.25,C7754864,C6944126,6095.4,5807.15,68984.04,69272.29,0,0
1302,PAYMENT,7975.14,C7550190,M958179,280516.51,272541.37,43139.03,51114.17,0,0
1303,DEBIT,772.85,C2818692,C8434500,401842.75,401069.9,57726.8,58499.65,0,0
1304,DEBIT,241.9,C4965789,C1463060,448214.41,447972.51,27913.54,28155.44,0,0
1305,CASH_OUT,3206.77,C4226067,C1538552,103891.9,100685.13,94922.63,98129.4,0,0
1306,DEBIT,181.83,C4841005,C7022674,466576.5,466394.67,118135.78,118317.61,0,0
1307,TRANSFER,1160.22,C5108603,C8761611,319403.0,318242.78,54665.77,55825.99,0,0
1308,PAYMENT,1076.81,C5977931,M277934,283958.16,282881.35,182974.42,184051.23,0,0
1309,PAYMENT,9621.84,C2651177,M282480,276933.46,267311.62,8446.58,18068.42,0,0
1310,DEBIT,2833.86,C5727085,C7693979,247050.24,244216.38,147971.2,150805.06,0,0
1311,PAYMENT,1043.09,C1419610,M410016,131338.51,130295.42,191205.32,192248.41,0,0
1312,DEBIT,5628.13,C1959074,C9961380,326906.49,321278.36,178537.31,184165.44,0,0
1313,TRANSFER,17683.99,C2149597,C1649691,322392.92,304708.93,5688.52,23372.51,0,0
1314,CASH_OUT,3346.33,C2140194,C6770619,299445.66,296099.33,72351.9,75698.23,0,0
1315,TRANSFER,1119.58,C7728339,C9197443,313998.02,312878.44,95208.14,96327.72,0,0
1316,CASH_OUT,79.55,C2197935,C8106470,256262.93,256183.38,115052.74,115132.29,0,0
1317,DEBIT,130.29,C8698256,C3607983,29255.2,29124.91,63936.22,64066.51,0,0
1318,DEBIT,595.59,C4684531,C8930103,81654.43,81058.84,54534.07,55129.66,0,0
1319,TRANSFER,324.08,C8930103,C6708456,144928.1,144604.02,105922.47,106246.55,0,0
1320,CASH_IN,754.5,C4426900,C3564251,383221.22,382466.72,36649.5,37404.0,0,0
1321,PAYMENT,1228.19,C2940214,M681343,271856.17,270627.98,174488.63,175716.82,0,0
1322,DEBIT,3163.35,C2813543,C6229731,135729.49,132566.14,139593.5,142756.85,0,0
1323,TRANSFER,952.42,C1156287,C2795765,175814.68,174862.26,28743.5,29695.92,0,0
1324,PAYMENT,2901.56,C9937326,M674553,389403.92,386502.36,82398.9,85300.46,0,0
1325,CASH_IN,1247.56,C8698256,C7377459,108938.11,107690.55,100676.58,101924.14,0,0
1326,DEBIT,21.1,C3646552,C3194789,344826.41,344805.31,190499.04,190520.14,0,0
1327,DEBIT,167.56,C6507321,C2154126,351132.44,350964.88,160516.06,160683.62,0,0
1328,TRANSFER,822.07,C3094235,C4514944,409422.37,408600.3,184681.95,185504.02,0,0
1329,TRANSFER,97.57,C8574680,C8896868,181284.28,181186.71,163407.74,163505.31,0,0
1330,DEBIT,3640.43,C9196204,C7640184,381794.77,378154.34,68409.03,72049.46,0,0
1331,CASH_OUT,23423.65,C9478454,C6799667,407287.05,383863.4,44471.57,67895.22,0,0
1332,DEBIT,12550.6,C4842788,C1649691,113287.22,100736.62,25068.84,37619.44,0,0
1333,PAYMENT,715.59,C7350753,M400850,345409.07,344693.48,156805.94,157521.53,0,0
1334,PAYMENT,21621.69,C2173965,M923927,378667.02,357045.33,8503.39,30125.08,0,0
1335,PAYMENT,1476.36,C7817881,M736130,296588.09,295111.73,93816.47,95292.83,0,0
1336,CASH_IN,558.82,C3678638,C7022674,150822.9,150264.08,2054.48,2613.3,0,0
1337,PAYMENT,321.56,C9961380,M805477,300895.99,300574.43,117520.61,117842.17,0,0
1338,PAYMENT,598.88,C1415846,M525800,14629.56,14030.68,29111.4,29710.28,0,0
1339,CASH_OUT,504.54,C9153566,C2795765,173918.27,173413.73,32111.47,32616.01,0,0
1340,TRANSFER,1542.0,C1463060,C6596150,120911.26,119369.26,114047.07,115589.07,0,0
1341,PAYMENT,1511.94,C2795765,M397571,6992.16,5480.22,43399.62,44911.56,0,0
1342,PAYMENT,1103.33,C9937326,M681343,450830.15,449726.82,107425.3,108528.63,0,0
1343,CASH_IN,2627.73,C4905582,C2921859,460238.59,457610.86,170259.36,172887.09,0,0
1344,TRANSFER,11864.34,C6866294,C6752576,92562.89,80698.55,134705.14,146569.48,0,0
1345,PAYMENT,7325.44,C3219824,M974224,212045.92,204720.48,102850.2,110175.64,0,0
1346,TRANSFER,56.27,C1744682,C3030113,61807.7,61751.43,22063.23,22119.5,0,0
1347,PAYMENT,6.63,C8315831,M674553,352365.46,352358.83,111426.42,111433.05,0,0
1348,PAYMENT,7105.61,C4694634,M708158,57861.3,50755.69,56722.29,63827.9,0,0
1349,CASH_OUT,71.25,C8574680,C7417985,488089.52,488018.27,88791.17,88862.42,0,0
1350,TRANSFER,699.57,C3770370,C7818496,94392.49,93692.92,13921.83,14621.4,0,0
1351,DEBIT,105.61,C8999183,C5163555,183720.7,183615.09,2557.17,2662.78,0,0
1352,CASH_OUT,29.85,C4009172,C5663623,198184.88,198155.03,104532.48,104562.33,0,0
1353,CASH_OUT,3238.69,C2197935,C1538552,197405.73,194167.04,139007.42,142246.11,0,0
1354,CASH_IN,5005.59,C2818692,C3342608,32355.21,27349.62,195041.5,200047.09,0,0
1355,PAYMENT,346.19,C9479356,M197923,495330.66,494984.47,24552.43,24898.62,0,0
1356,DEBIT,6.16,C9996207,C3011363,139259.17,139253.01,142698.76,142704.92,0,0
1357,CASH_OUT,367.79,C5041154,C4188992,394746.37,394378.58,128766.24,129134.03,0,0
1358,TRANSFER,2400.92,C8999183,C3970445,301582.72,299181.8,80888.72,83289.64,0,0
1359,TRANSFER,56.95,C9153566,C7730428,383999.78,383942.83,21607.33,21664.28,0,0
1360,PAYMENT,1582.43,C7774229,M797229,314185.51,312603.08,26921.68,28504.11,0,0
1361,PAYMENT,1063.56,C4612365,M451470,34114.34,33050.78,135621.49,136685.05,0,0
1362,CASH_IN,3493.23,C2651177,C8106422,339602.18,336108.95,30547.33,34040.56,0,0
1363,CASH_OUT,1392.92,C2338687,C1744682,38258.63,36865.71,150321.95,151714.87,0,0
1364,CASH_OUT,156.63,C1981186,C7455324,146781.47,146624.84,99579.81,99736.44,0,0
1365,TRANSFER,12005.77,C4576135,C2188789,404740.8,392735.03,108105.8,120111.57,0,0
1366,PAYMENT,798.66,C1028374,M631756,495355.78,494557.12,176025.13,176823.79,0,0
1367,PAYMENT,1038.35,C8633773,M696750,426437.14,425398.79,88511.23,89549.58,0,0
1368,PAYMENT,169.6,C7700828,M587575,329705.51,329535.91,155876.49,156046.09,0,0
1369,DEBIT,451.89,C3396987,C2149597,215340.56,214888.67,62491.94,62943.83,0,0
1370,TRANSFER,186.87,C1028374,C3728882,284427.61,284240.74,98110.74,98297.61,0,0
1371,TRANSFER,775.97,C2229110,C2737893,234909.19,234133.22,112451.08,113227.05,0,0
1372,PAYMENT,33638.18,C6647119,M100425,131695.49,98057.31,118209.02,151847.2,0,0
1373,TRANSFER,70.54,C7907400,C4594297,383235.38,383164.84,56887.51,56958.05,0,0
1374,PAYMENT,43.51,C4415796,M631756,64099.03,64055.52,73282.02,73325.53,0,0
1375,DEBIT,20792.36,C5569244,C4903402,382597.01,361804.65,125030.6,145822.96,0,0
1376,TRANSFER,721.51,C7818496,C9626108,495972.76,495251.25,82385.92,83107.43,0,0
